config,rank,job_id,board_token,source,title,location,url,updated_at,cluster_company,cluster_title,cluster_size,sibling_job_ids,desc_chars,encoder_score,rerank_score_wide,rerank_score_refined,rerank_stage,rank_score,rank_score_kind,wide_rank,run_id,pool_n,pool_sha,code_sha,profile_sha
cascade-17m-68m,60,8566918002,axs,greenhouse,Software Engineer,"Charlotte, NC",https://job-boards.greenhouse.io/axs/jobs/8566918002,2026-07-20T15:10:08-04:00,axs,software engineer,1,,7653,0.9999997615814209,6.43359375,6.3203125,refined,6.3203125,68m_logit,198,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,61,7810360003,freeformfuturecorp,greenhouse,IT System Administrator ,"Los Angeles, CA (On-site)",https://job-boards.greenhouse.io/freeformfuturecorp/jobs/7810360003,2026-07-20T18:32:22-04:00,freeformfuturecorp,it system administrator,1,,6413,0.41022998094558716,7.9375,6.31640625,refined,6.31640625,68m_logit,9,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,62,7938794,wehrtyou,greenhouse,Site Reliability Engineer - Enterprise Technology,"New York, NY, United States",https://www.hudsonrivertrading.com/careers/job/?gh_jid=7938794,2026-07-21T09:21:33-04:00,wehrtyou,site reliability engineer - enterprise technology,1,,3952,0.5166627168655396,6.62109375,6.30859375,refined,6.30859375,68m_logit,150,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,63,8016515,fanduel,greenhouse,Software Engineer,"Atlanta, Georgia, United States",https://www.fanduel.careers/open-positions?gh_jid=8016515,2026-07-20T19:01:11-04:00,fanduel,software engineer,1,,8959,0.9999998211860657,7.14453125,6.3046875,refined,6.3046875,68m_logit,65,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,64,5191603007,clerkie,greenhouse,Backend Engineer,Remote,http://getfiber.ai/careers?gh_jid=5191603007,2026-07-20T18:55:41-04:00,clerkie,backend engineer,1,,6746,0.9999998807907104,6.35546875,6.30078125,refined,6.30078125,68m_logit,231,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,65,8031341,fanduel,greenhouse,Security Engineer,New York City,https://www.fanduel.careers/open-positions?gh_jid=8031341,2026-07-20T19:01:11-04:00,fanduel,security engineer,2,8031351,6677,0.6898725032806396,7.09375,6.28515625,refined,6.28515625,68m_logit,75,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,66,8584271002,spacex,greenhouse,"Software Engineer, PCBA (Starlink)","Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8584271002?gh_jid=8584271002,2026-07-20T18:01:25-04:00,spacex,"software engineer, pcba",1,,5176,0.554413378238678,7.23046875,6.26953125,refined,6.26953125,68m_logit,50,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,67,5428982004,vercel,greenhouse,"Software Engineer, Observability",Hybrid - London,https://job-boards.greenhouse.io/vercel/jobs/5428982004,2026-07-20T19:13:52-04:00,vercel,"software engineer, observability",1,,3922,0.6311977505683899,6.27734375,6.26953125,refined,6.26953125,68m_logit,265,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,68,4644242006,accenturefederalservices,greenhouse,AI / ML Engineer,"Chantilly, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4644242006?gh_jid=4644242006,2026-07-20T17:10:32-04:00,accenturefederalservices,ai / ml engineer,2,4628914006,7129,0.9861340522766113,7.30859375,6.25390625,refined,6.25390625,68m_logit,44,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,69,4689887006,accenturefederalservices,greenhouse,Software Developer/Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4689887006?gh_jid=4689887006,2026-07-20T16:29:22-04:00,accenturefederalservices,software developer/engineer,1,,7683,0.9073728322982788,6.8984375,6.2421875,refined,6.2421875,68m_logit,100,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,70,5152408007,xai,greenhouse,"Software Engineer, Ads Product ","Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5152408007,2026-07-20T16:42:59-04:00,xai,"software engineer, ads product",1,,4297,0.7040308713912964,6.35546875,6.23046875,refined,6.23046875,68m_logit,230,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,71,5167865007,andurilindustries,greenhouse,Early Career Firmware Engineer ,"Costa Mesa, California, United States",https://boards.greenhouse.io/andurilindustries/jobs/5167865007?gh_jid=5167865007,2026-07-21T10:55:58-04:00,andurilindustries,early career firmware engineer,1,,6110,0.6292263865470886,7.33203125,6.2265625,refined,6.2265625,68m_logit,43,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,72,5165240008,trueclassicteesllc,greenhouse,AI Engineer,"Calabasas, CA",https://job-boards.greenhouse.io/trueclassicteesllc/jobs/5165240008,2026-07-20T16:57:54-04:00,trueclassicteesllc,ai engineer,1,,6025,1.0,7.21484375,6.22265625,refined,6.22265625,68m_logit,53,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,73,7985390,purestorage,greenhouse,Production Engineer,"Santa Clara, California",https://job-boards.greenhouse.io/purestorage/jobs/7985390,2026-07-20T15:28:05-04:00,purestorage,production engineer,1,,5347,0.6996763944625854,6.66015625,6.21484375,refined,6.21484375,68m_logit,142,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,74,5613601004,vercel,greenhouse,"Software Engineer, Growth","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/5613601004,2026-07-20T19:13:52-04:00,vercel,"software engineer, growth",1,,3220,0.8317070007324219,6.890625,6.20703125,refined,6.20703125,68m_logit,102,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,75,5798406004,vercel,greenhouse,"Software Engineer, AI Gateway","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/5798406004,2026-07-20T19:13:52-04:00,vercel,"software engineer, ai gateway",1,,4207,0.7624025940895081,6.59765625,6.19140625,refined,6.19140625,68m_logit,155,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,76,4855435101,nice,greenhouse,Specialist Software Architect ,India - Pune,https://boards.eu.greenhouse.io/nice/jobs/4855435101?gh_jid=4855435101,2026-07-21T08:13:35-04:00,nice,specialist software architect,1,,9867,0.7219854593276978,6.19921875,6.1796875,refined,6.1796875,68m_logit,306,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,77,5191142007,xai,greenhouse,"Software Engineer - Platform Infrastructure (Rust, C++)","Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5191142007,2026-07-20T16:42:59-04:00,xai,software engineer - platform infrastructure,1,,3108,0.46566325426101685,6.3359375,6.17578125,refined,6.17578125,68m_logit,242,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,78,6098390004,vercel,greenhouse,"Software Engineer, eve","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/6098390004,2026-07-20T19:13:52-04:00,vercel,"software engineer, eve",1,,4187,0.7487661838531494,6.75,6.14453125,refined,6.14453125,68m_logit,126,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,79,8632103002,spacex,greenhouse,"Application Software Engineer, Employee Experience ","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8632103002?gh_jid=8632103002,2026-07-20T18:00:59-04:00,spacex,"application software engineer, employee experience",2,8632106002,5975,0.7133191823959351,6.01953125,6.1328125,refined,6.1328125,68m_logit,389,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,80,5285921008,gruve,greenhouse,Network Security Engineer,"Edison, New Jersey, United States",https://gruve.ai/careers/?gh_jid=5285921008,2026-07-20T18:15:39-04:00,gruve,network security engineer,1,,5057,0.6204600930213928,7.01171875,6.11328125,refined,6.11328125,68m_logit,87,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,81,5191113007,redcellpartners,greenhouse,"Forward Deployed Engineer, Federal/National Security",Remote (USA),https://job-boards.greenhouse.io/redcellpartners/jobs/5191113007,2026-07-20T14:13:43-04:00,redcellpartners,"forward deployed engineer, federal/national security",1,,8797,0.8331739902496338,6.0390625,6.09375,refined,6.09375,68m_logit,378,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,82,6112682004,five9,greenhouse,WEM AQM Prompt Engineer,United States (Remote),https://www.five9.com/about/careers/job-detail?gh_jid=6112682004,2026-07-21T12:53:14-04:00,five9,wem aqm prompt engineer,1,,9337,0.4182230830192566,6.6171875,6.0859375,refined,6.0859375,68m_logit,152,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,83,8041664,mongodb,greenhouse,"Software Engineer 3, Voyage Control Plane",Palo Alto; Seattle,https://www.mongodb.com/careers/job/?gh_jid=8041664,2026-07-21T10:26:00-04:00,mongodb,"software engineer 3, voyage control plane",1,,7971,0.46241235733032227,6.47265625,6.07421875,refined,6.07421875,68m_logit,181,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,84,5704320004,vercel,greenhouse,"Software Engineer, Agent",Hybrid - San Francisco,https://job-boards.greenhouse.io/vercel/jobs/5704320004,2026-07-20T19:13:52-04:00,vercel,"software engineer, agent",1,,6876,0.7757629752159119,6.515625,6.07421875,refined,6.07421875,68m_logit,172,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,85,4655607006,accenturefederalservices,greenhouse,Software Development Engineer,"Chantilly, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4655607006?gh_jid=4655607006,2026-07-20T16:29:22-04:00,accenturefederalservices,software development engineer,1,,7197,0.9307779669761658,7.578125,6.04296875,refined,6.04296875,68m_logit,21,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,86,8621621002,spacex,greenhouse,"Software Engineer, Product Development (Starshield)","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8621621002?gh_jid=8621621002,2026-07-20T18:01:34-04:00,spacex,"software engineer, product development",2,8436728002,6902,0.7292764186859131,6.46875,6.01953125,refined,6.01953125,68m_logit,189,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,87,8414648002,spacex,greenhouse,"Software Engineer, Tracking (Starshield)","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8414648002?gh_jid=8414648002,2026-07-20T18:00:46-04:00,spacex,"software engineer, tracking",1,,5195,0.5788136124610901,5.890625,6.01171875,refined,6.01171875,68m_logit,473,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,88,R436537,comcast|wd5|comcast_careers,workday,Engineer 3 - Machine Learning,"India - Chennai, Comcast India Engineering Cent",https://comcast.wd5.myworkdayjobs.com/comcast_careers/job/India---Chennai-Comcast-India-Engineering-Cent/Engineer-3--Machine-Learning---N-E084660-0531-CIEC_R436537,2026-07-21T18:19:09.938699+00:00,comcast|wd5|comcast_careers,engineer 3 - machine learning,1,,4221,0.6984816789627075,6.09765625,5.9921875,refined,5.9921875,68m_logit,345,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,89,6113913004,nymbusinc,greenhouse,Product Operations (Shipper),Remote - United States,https://nymbus.com/careers?gh_jid=6113913004,2026-07-21T11:56:08-04:00,nymbusinc,product operations,1,,15696,0.31873857975006104,6.82421875,5.9921875,refined,5.9921875,68m_logit,113,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,90,4324424009,itd,greenhouse,Data Engineer IV (6249),United States,https://job-boards.greenhouse.io/itd/jobs/4324424009,2026-07-20T14:54:18-04:00,itd,data engineer iv,1,,5636,0.6198042631149292,6.25,5.98046875,refined,5.98046875,68m_logit,274,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,91,4243668009,redwoodsoftware,greenhouse,Software Engineer,"Hyderabad, Telangana, India",https://job-boards.greenhouse.io/redwoodsoftware/jobs/4243668009,2026-07-20T15:03:49-04:00,redwoodsoftware,software engineer,2,4052875009,4797,0.9999997615814209,5.91015625,5.98046875,refined,5.98046875,68m_logit,455,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,92,5829711004,diligentcorporation,greenhouse,Forward Deployed Engineer  ,"New York, New York, United States",https://job-boards.greenhouse.io/diligentcorporation/jobs/5829711004,2026-07-21T05:42:40-04:00,diligentcorporation,forward deployed engineer,1,,8872,1.000000238418579,6.7265625,5.9765625,refined,5.9765625,68m_logit,130,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,93,4618777006,accenturefederalservices,greenhouse,Cloud Platform Engineer,"Fort Belvoir, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4618777006?gh_jid=4618777006,2026-07-20T16:29:22-04:00,accenturefederalservices,cloud platform engineer,9,4622258006;4645123006;4652819006;4662040006;4680047006;4680087006;4680139006;4689994006,8048,0.5513917207717896,7.359375,5.9765625,refined,5.9765625,68m_logit,39,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,94,8604664002,spacex,greenhouse,"Application Software Engineer (C#/ Python), Data","Starbase, TX",https://boards.greenhouse.io/spacex/jobs/8604664002?gh_jid=8604664002,2026-07-20T18:00:47-04:00,spacex,"application software engineer (c#/ python), data",1,,4423,0.48276761174201965,5.921875,5.95703125,refined,5.95703125,68m_logit,450,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,95,R-108690,mrisoftware|wd501|external_careersite,workday,Software Engineer III,"Baroda, India Office",https://mrisoftware.wd501.myworkdayjobs.com/external_careersite/job/Baroda-India-Office/Software-Engineer-III_R-108690,2026-07-21T18:41:11.890450+00:00,mrisoftware|wd501|external_careersite,software engineer iii,1,,3925,0.835830807685852,6.4140625,5.94921875,refined,5.94921875,68m_logit,208,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,96,7807087003,phonepe,greenhouse,"Software Engineer-Backend (3-5 years, Pune)",Pune,https://job-boards.greenhouse.io/phonepe/jobs/7807087003,2026-07-21T03:36:55-04:00,phonepe,software engineer-backend,1,,5050,0.7112886905670166,6.02734375,5.94921875,refined,5.94921875,68m_logit,385,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,97,8590099002,aegworldwide,greenhouse,Software Engineer- CH- AXS,"Charlotte, NC",https://job-boards.greenhouse.io/aegworldwide/jobs/8590099002,2026-07-20T15:10:23-04:00,aegworldwide,software engineer- ch- axs,1,,7653,0.677356481552124,6.015625,5.94140625,refined,5.94140625,68m_logit,396,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,98,8636180002,spacex,greenhouse,"Supplier Development Engineer, Hardware & Fasteners (Starship)","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8636180002?gh_jid=8636180002,2026-07-20T18:00:43-04:00,spacex,"supplier development engineer, hardware & fasteners",1,,7529,0.5739203095436096,6.2890625,5.9375,refined,5.9375,68m_logit,261,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,99,8053843,latitude,greenhouse,Embedded Software Engineer II  - (C++) Realtime Platform,"Pittsburgh, PA, Palo Alto, CA, Detroit, MI",https://job-boards.greenhouse.io/latitude/jobs/8053843,2026-07-20T14:23:16-04:00,latitude,embedded software engineer ii - (c++) realtime platform,1,,6694,0.45174768567085266,7.046875,5.93359375,refined,5.93359375,68m_logit,84,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-17m-68m,100,8397683002,spacex,greenhouse,"Software Engineer, Collision Avoidance (Starshield)","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8397683002?gh_jid=8397683002,2026-07-20T18:00:43-04:00,spacex,"software engineer, collision avoidance",1,,5406,0.5222631096839905,5.9296875,5.92578125,refined,5.92578125,68m_logit,442,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
