config,rank,job_id,board_token,source,title,location,url,updated_at,cluster_company,cluster_title,cluster_size,sibling_job_ids,desc_chars,encoder_score,rerank_score_wide,rerank_score_refined,rerank_stage,rank_score,rank_score_kind,wide_rank,run_id,pool_n,pool_sha,code_sha,profile_sha
direct-17m,62,4692256006,accenturefederalservices,greenhouse,Forward Deployed Data Engineer - Databricks,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4692256006?gh_jid=4692256006,2026-07-20T16:29:22-04:00,accenturefederalservices,forward deployed data engineer - databricks,1,,7791,0.5570927858352661,7.08203125,,wide,7.08203125,17m_logit,78,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,63,8443290002,spacex,greenhouse,"Software Engineer, Simulation","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8443290002?gh_jid=8443290002,2026-07-20T18:00:51-04:00,spacex,"software engineer, simulation",1,,6094,0.7170169353485107,7.07421875,,wide,7.07421875,17m_logit,80,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,64,Req-48429,edwards|wd5|edwardscareers,workday,"Associate Salesforce Developer, IT",India-Pune,https://edwards.wd5.myworkdayjobs.com/edwardscareers/job/India-Pune/Associate-Developer--IT-Salesforce_Req-48429,2026-07-21T18:19:44.968448+00:00,edwards|wd5|edwardscareers,"associate salesforce developer, it",1,,4517,0.5279086828231812,7.06640625,,wide,7.06640625,17m_logit,82,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,65,4695183006,accenturefederalservices,greenhouse,Google Cloud Platform (GCP) Data Engineer,"Arlington, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4695183006?gh_jid=4695183006,2026-07-20T18:14:09-04:00,accenturefederalservices,google cloud platform (gcp) data engineer,2,4695125006,7904,0.4013591408729553,7.06640625,,wide,7.06640625,17m_logit,81,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,66,4662623006,accenturefederalservices,greenhouse,Cloud DevOps Engineer ,"Los Angeles, CA",https://boards.greenhouse.io/accenturefederalservices/jobs/4662623006?gh_jid=4662623006,2026-07-20T16:29:22-04:00,accenturefederalservices,cloud devops engineer,1,,10845,0.5462149381637573,7.0625,,wide,7.0625,17m_logit,83,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,67,8053843,latitude,greenhouse,Embedded Software Engineer II  - (C++) Realtime Platform,"Pittsburgh, PA, Palo Alto, CA, Detroit, MI",https://job-boards.greenhouse.io/latitude/jobs/8053843,2026-07-20T14:23:16-04:00,latitude,embedded software engineer ii - (c++) realtime platform,1,,6694,0.45174768567085266,7.046875,,wide,7.046875,17m_logit,84,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,68,5285921008,gruve,greenhouse,Network Security Engineer,"Edison, New Jersey, United States",https://gruve.ai/careers/?gh_jid=5285921008,2026-07-20T18:15:39-04:00,gruve,network security engineer,1,,5057,0.6204600930213928,7.01171875,,wide,7.01171875,17m_logit,87,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,69,4648419006,accenturefederalservices,greenhouse,SecDevOps Engineer,"Chantilly, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4648419006?gh_jid=4648419006,2026-07-20T16:29:22-04:00,accenturefederalservices,secdevops engineer,1,,8284,0.5877827405929565,7.0078125,,wide,7.0078125,17m_logit,88,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,70,4675636006,accenturefederalservices,greenhouse,Network Engineer,"Herndon, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4675636006?gh_jid=4675636006,2026-07-20T16:29:22-04:00,accenturefederalservices,network engineer,1,,7152,0.6939738988876343,6.9921875,,wide,6.9921875,17m_logit,91,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,71,4671061006,accenturefederalservices,greenhouse,DevOps / Platform Engineer,"Hill AFB, UT",https://boards.greenhouse.io/accenturefederalservices/jobs/4671061006?gh_jid=4671061006,2026-07-20T16:29:22-04:00,accenturefederalservices,devops / platform engineer,1,,11663,0.5761210918426514,6.98046875,,wide,6.98046875,17m_logit,92,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,72,4644934006,accenturefederalservices,greenhouse,"Data Engineer in St. Louis, MO","St. Louis, MO",https://boards.greenhouse.io/accenturefederalservices/jobs/4644934006?gh_jid=4644934006,2026-07-20T16:29:22-04:00,accenturefederalservices,"data engineer in st. louis, mo",1,,8554,0.6000678539276123,6.9765625,,wide,6.9765625,17m_logit,94,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,73,4692382006,accenturefederalservices,greenhouse,Information System Security Engineer ,"Eglin AFB, FL",https://boards.greenhouse.io/accenturefederalservices/jobs/4692382006?gh_jid=4692382006,2026-07-20T16:29:22-04:00,accenturefederalservices,information system security engineer,1,,8664,0.6416569352149963,6.953125,,wide,6.953125,17m_logit,95,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,74,8050714,rubrik,greenhouse,Software Engineer - Hypervisor ,Bangalore ,https://www.rubrik.com/company/careers/departments/job.8050714?gh_jid=8050714,2026-07-20T16:08:56-04:00,rubrik,software engineer - hypervisor,1,,5738,0.5875499248504639,6.94921875,,wide,6.94921875,17m_logit,96,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,75,4711767005,careerteam,greenhouse,DevOps Engineer,"Denver, Colorado, United States",https://job-boards.greenhouse.io/careerteam/jobs/4711767005,2026-07-21T10:37:46-04:00,careerteam,devops engineer,1,,10987,0.6478709578514099,6.9375,,wide,6.9375,17m_logit,98,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,76,8075011,babelstreet,greenhouse,Software Engineer,"Somerville, Massachusetts, United States",https://job-boards.greenhouse.io/babelstreet/jobs/8075011,2026-07-20T14:16:29-04:00,babelstreet,software engineer,1,,7525,0.9999998211860657,6.8984375,,wide,6.8984375,17m_logit,101,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,77,4689887006,accenturefederalservices,greenhouse,Software Developer/Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4689887006?gh_jid=4689887006,2026-07-20T16:29:22-04:00,accenturefederalservices,software developer/engineer,1,,7683,0.9073728322982788,6.8984375,,wide,6.8984375,17m_logit,100,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,78,5613601004,vercel,greenhouse,"Software Engineer, Growth","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/5613601004,2026-07-20T19:13:52-04:00,vercel,"software engineer, growth",1,,3220,0.8317070007324219,6.890625,,wide,6.890625,17m_logit,102,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,79,8573204002,spacex,greenhouse,"Software Engineer, DevOps (Starlink)","Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8573204002?gh_jid=8573204002,2026-07-20T18:01:21-04:00,spacex,"software engineer, devops",1,,5599,0.6130033731460571,6.88671875,,wide,6.88671875,17m_logit,103,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,80,1209483,hpe|wd5|jobsathpe,workday,Software Engineer,"Bengaluru, Karnātaka, India",https://hpe.wd5.myworkdayjobs.com/jobsathpe/job/Bengaluru-Karntaka-India/Software-Engineer_1209483-2,2026-07-21T18:30:43.700443+00:00,hpe|wd5|jobsathpe,software engineer,1,,5938,0.9999997615814209,6.8828125,,wide,6.8828125,17m_logit,104,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,81,8037730,thoughtworks,greenhouse,Associate-Graduate:Developer,"Chicago, Illinois, USA",https://www.thoughtworks.com/careers/jobs/8037730?gh_jid=8037730,2026-07-20T20:40:07-04:00,thoughtworks,associate-graduate:developer,1,,9363,0.5261023044586182,6.87890625,,wide,6.87890625,17m_logit,105,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,82,7523834,mongodb,greenhouse,"Software Engineer, Data Migration",California; Oregon; Washington,https://www.mongodb.com/careers/job/?gh_jid=7523834,2026-07-21T10:26:00-04:00,mongodb,"software engineer, data migration",1,,7532,0.5524953603744507,6.8671875,,wide,6.8671875,17m_logit,107,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,83,4670863006,accenturefederalservices,greenhouse,"Cleared Software Engineer (Java, OpenFGA)","Arlington, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4670863006?gh_jid=4670863006,2026-07-20T16:29:22-04:00,accenturefederalservices,cleared software engineer,1,,8237,0.5004608631134033,6.8671875,,wide,6.8671875,17m_logit,106,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,84,4960949,pfizer|wd1|pfizercareers,workday,DS & AI Full Stack Engineer,India - Mumbai,https://pfizer.wd1.myworkdayjobs.com/pfizercareers/job/India---Mumbai/DS---AI-Full-Stack-Engineer_4960949-1,2026-07-21T18:48:18.460018+00:00,pfizer|wd1|pfizercareers,ds & ai full stack engineer,1,,3835,0.6338227391242981,6.85546875,,wide,6.85546875,17m_logit,108,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,85,8569160002,spacex,greenhouse,Software Engineer (Starship),"Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8569160002?gh_jid=8569160002,2026-07-20T18:01:20-04:00,spacex,software engineer,18,8379301002;8495882002;8501199002;8512876002;8525359002;8557032002;8558857002;8558858002;8558859002;8560537002;8560546002;8562437002;8563110002;8569125002;8569790002;8605075002;8642274002,5494,0.7421563863754272,6.84375,,wide,6.84375,17m_logit,110,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,86,4687390006,accenturefederalservices,greenhouse,"Cleared Java Developer (Colorado Springs, CO)","Colorado Springs, CO",https://boards.greenhouse.io/accenturefederalservices/jobs/4687390006?gh_jid=4687390006,2026-07-20T16:29:22-04:00,accenturefederalservices,cleared java developer,2,4644875006,8562,0.46230125427246094,6.83203125,,wide,6.83203125,17m_logit,111,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,87,4688013006,accenturefederalservices,greenhouse,Site Reliability Engineer (DevOps),"Reston, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4688013006?gh_jid=4688013006,2026-07-20T16:29:22-04:00,accenturefederalservices,site reliability engineer,1,,7680,0.5420705080032349,6.828125,,wide,6.828125,17m_logit,112,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,88,6113913004,nymbusinc,greenhouse,Product Operations (Shipper),Remote - United States,https://nymbus.com/careers?gh_jid=6113913004,2026-07-21T11:56:08-04:00,nymbusinc,product operations,1,,15696,0.31873857975006104,6.82421875,,wide,6.82421875,17m_logit,113,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,89,4608068006,accenturefederalservices,greenhouse,Cleared GenAI Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4608068006?gh_jid=4608068006,2026-07-20T16:29:22-04:00,accenturefederalservices,cleared genai engineer,1,,9318,0.4819486737251282,6.81640625,,wide,6.81640625,17m_logit,114,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,90,R-54185-2026,harman|wd3|harman,workday,Software Engineer - Java Backend,"Bangalore - Karnataka, India - Kalyani Platina",https://harman.wd3.myworkdayjobs.com/harman/job/Bangalore---Karnataka-India---Kalyani-Platina/Software-Engineer---Java-Backend_R-54185-2026,2026-07-21T18:29:03.856950+00:00,harman|wd3|harman,software engineer - java backend,1,,3496,0.6938292384147644,6.8046875,,wide,6.8046875,17m_logit,117,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,91,4644819006,accenturefederalservices,greenhouse,"Cloud Platform Architect (Relocation OR 100% travel to St. Louis, MO)","St. Louis, MO",https://boards.greenhouse.io/accenturefederalservices/jobs/4644819006?gh_jid=4644819006,2026-07-20T16:29:22-04:00,accenturefederalservices,cloud platform architect,1,,8741,0.3833421468734741,6.8046875,,wide,6.8046875,17m_logit,116,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,92,7535796,alphasights,greenhouse,Mid-level Frontend Engineer (Remote) - UK,"London, Remote ",https://www.alphasights.com/careers/open-roles?gh_jid=7535796,2026-07-20T17:43:37-04:00,alphasights,mid-level frontend engineer (remote) - uk,1,,2889,0.6442728042602539,6.796875,,wide,6.796875,17m_logit,119,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,93,6102343004,vercel,greenhouse,Product Security Engineer,"Hybrid - San Francisco, New York City, London, Berlin",https://job-boards.greenhouse.io/vercel/jobs/6102343004,2026-07-20T19:13:52-04:00,vercel,product security engineer,1,,7887,0.5791140198707581,6.796875,,wide,6.796875,17m_logit,118,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,94,4620112006,accenturefederalservices,greenhouse,Infrastructure Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4620112006?gh_jid=4620112006,2026-07-20T16:29:22-04:00,accenturefederalservices,infrastructure engineer,1,,7342,0.6505486965179443,6.78125,,wide,6.78125,17m_logit,122,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,95,5363955008,startale,greenhouse,シニアフロントエンドエンジニア（React / TypeScript）｜完全オンチェーン取引所「Strium」／デジタルアセットのスーパーアプリ「Startale App」,Japan,https://job-boards.greenhouse.io/startale/jobs/5363955008,2026-07-20T20:58:42-04:00,startale,シニアフロントエンドエンジニア（react / typescript）｜完全オンチェーン取引所「strium」／デジタルアセットのスーパーアプリ「startale app」,1,,4319,0.2548910975456238,6.77734375,,wide,6.77734375,17m_logit,123,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,96,4108546009,woolpert,greenhouse,Bridge Engineer in Training (Texas),"Houston, TX",https://job-boards.greenhouse.io/woolpert/jobs/4108546009,2026-07-20T17:10:10-04:00,woolpert,bridge engineer in training,1,,5802,0.5060229301452637,6.75390625,,wide,6.75390625,17m_logit,124,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,97,6098390004,vercel,greenhouse,"Software Engineer, eve","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/6098390004,2026-07-20T19:13:52-04:00,vercel,"software engineer, eve",1,,4187,0.7487661838531494,6.75,,wide,6.75,17m_logit,126,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,98,0ca9484b-5eb3-45c2-9ea6-64c3f8144a3a,spreetail,lever,Software Engineer II,India,https://jobs.lever.co/spreetail/0ca9484b-5eb3-45c2-9ea6-64c3f8144a3a,2026-07-21T14:22:53.297000+00:00,spreetail,software engineer ii,1,,1745,0.8323724269866943,6.75,,wide,6.75,17m_logit,125,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,99,8054993,mongodb,greenhouse,"Software Engineer 3, Documentation Platform",Toronto,https://www.mongodb.com/careers/job/?gh_jid=8054993,2026-07-21T10:26:00-04:00,mongodb,"software engineer 3, documentation platform",2,8054991,3998,0.5581047534942627,6.73828125,,wide,6.73828125,17m_logit,128,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-17m,100,7719651003,affirm,greenhouse,Machine Learning Engineer II (Servicing ML),Remote US,https://job-boards.greenhouse.io/affirm/jobs/7719651003,2026-07-20T14:25:09-04:00,affirm,machine learning engineer ii,2,7719653003,5600,0.7886656522750854,6.73046875,,wide,6.73046875,17m_logit,129,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
