config,rank,job_id,board_token,source,title,location,url,updated_at,cluster_company,cluster_title,cluster_size,sibling_job_ids,desc_chars,encoder_score,rerank_score_wide,rerank_score_refined,rerank_stage,rank_score,rank_score_kind,wide_rank,run_id,pool_n,pool_sha,code_sha,profile_sha
direct-68m,63,8493473002,spacex,greenhouse,Automation & Controls Specialist (Starship),"Cape Canaveral, FL",https://boards.greenhouse.io/spacex/jobs/8493473002?gh_jid=8493473002,2026-07-20T18:00:59-04:00,spacex,automation & controls specialist,4,8399547002;8546178002;8560912002,5166,0.42998185753822327,6.37109375,,wide,6.37109375,68m_logit,70,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,64,4669270006,accenturefederalservices,greenhouse,Generative AI Applications Engineer (Agents & RAG) ,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4669270006?gh_jid=4669270006,2026-07-20T16:29:22-04:00,accenturefederalservices,generative ai applications engineer,3,4669272006;4669273006,9804,0.6572744846343994,6.35546875,,wide,6.35546875,68m_logit,71,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,65,1209483,hpe|wd5|jobsathpe,workday,Software Engineer,"Bengaluru, Karnātaka, India",https://hpe.wd5.myworkdayjobs.com/jobsathpe/job/Bengaluru-Karntaka-India/Software-Engineer_1209483-2,2026-07-21T18:30:43.700443+00:00,hpe|wd5|jobsathpe,software engineer,1,,5938,0.9999997615814209,6.34765625,,wide,6.34765625,68m_logit,75,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,66,8560018002,spacex,greenhouse,"Chemical Process Specialist, PCB (Starlink)","Bastrop, TX",https://boards.greenhouse.io/spacex/jobs/8560018002?gh_jid=8560018002,2026-07-20T18:01:17-04:00,spacex,"chemical process specialist, pcb",1,,6015,0.3084701895713806,6.33984375,,wide,6.33984375,68m_logit,78,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,67,8558858002,spacex,greenhouse,Software Engineer (Platform Team),"Sunnyvale, CA",https://boards.greenhouse.io/spacex/jobs/8558858002?gh_jid=8558858002,2026-07-20T18:01:00-04:00,spacex,software engineer,18,8379301002;8495882002;8501199002;8512876002;8525359002;8557032002;8558857002;8558859002;8560537002;8560546002;8562437002;8563110002;8569125002;8569160002;8569790002;8605075002;8642274002,6282,0.7301870584487915,6.33984375,,wide,6.33984375,68m_logit,76,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,68,4022384009,arcanaanalytics,greenhouse,DevOps Engineer,Bangalore,https://job-boards.greenhouse.io/arcanaanalytics/jobs/4022384009,2026-07-21T01:00:14-04:00,arcanaanalytics,devops engineer,1,,2440,0.6478709578514099,6.3359375,,wide,6.3359375,68m_logit,79,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,69,7523920,mongodb,greenhouse,"Software Engineer 3, Atlas Search Systems",San Francisco,https://www.mongodb.com/careers/job/?gh_jid=7523920,2026-07-21T10:26:00-04:00,mongodb,"software engineer 3, atlas search systems",1,,6391,0.5003502368927002,6.33203125,,wide,6.33203125,68m_logit,82,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,70,R264053,analogdevices|wd1|external,workday,Cloud Software Engineer,"India, Bangalore, RMZ",https://analogdevices.wd1.myworkdayjobs.com/external/job/India-Bangalore-RMZ/Cloud-Software-Engineer_R264053,2026-07-21T17:47:20.233845+00:00,analogdevices|wd1|external,cloud software engineer,1,,4855,0.6764448881149292,6.3203125,,wide,6.3203125,68m_logit,85,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,71,8566918002,axs,greenhouse,Software Engineer,"Charlotte, NC",https://job-boards.greenhouse.io/axs/jobs/8566918002,2026-07-20T15:10:08-04:00,axs,software engineer,1,,7653,0.9999997615814209,6.3203125,,wide,6.3203125,68m_logit,84,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,72,8404440002,axogen,greenhouse,AI/ML Engineer,"Tampa, Florida, United States",https://www.axogeninc.com/about-axogen/careers/?gh_jid=8404440002,2026-07-21T12:41:23-04:00,axogen,ai/ml engineer,1,,6391,0.9861341118812561,6.3203125,,wide,6.3203125,68m_logit,83,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,73,7810360003,freeformfuturecorp,greenhouse,IT System Administrator ,"Los Angeles, CA (On-site)",https://job-boards.greenhouse.io/freeformfuturecorp/jobs/7810360003,2026-07-20T18:32:22-04:00,freeformfuturecorp,it system administrator,1,,6413,0.41022998094558716,6.31640625,,wide,6.31640625,68m_logit,86,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,74,8450986002,spacex,greenhouse,"Automation & Controls Specialist, Silicon Process Manufacturing (Starlink)","Bastrop, TX",https://boards.greenhouse.io/spacex/jobs/8450986002?gh_jid=8450986002,2026-07-20T18:00:52-04:00,spacex,"automation & controls specialist, silicon process manufacturing",1,,5866,0.46582454442977905,6.30859375,,wide,6.30859375,68m_logit,88,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,75,7938794,wehrtyou,greenhouse,Site Reliability Engineer - Enterprise Technology,"New York, NY, United States",https://www.hudsonrivertrading.com/careers/job/?gh_jid=7938794,2026-07-21T09:21:33-04:00,wehrtyou,site reliability engineer - enterprise technology,1,,3952,0.5166627168655396,6.30859375,,wide,6.30859375,68m_logit,87,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,76,8016515,fanduel,greenhouse,Software Engineer,"Atlanta, Georgia, United States",https://www.fanduel.careers/open-positions?gh_jid=8016515,2026-07-20T19:01:11-04:00,fanduel,software engineer,1,,8959,0.9999998211860657,6.3046875,,wide,6.3046875,68m_logit,89,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,77,5191603007,clerkie,greenhouse,Backend Engineer,Remote,http://getfiber.ai/careers?gh_jid=5191603007,2026-07-20T18:55:41-04:00,clerkie,backend engineer,1,,6746,0.9999998807907104,6.30078125,,wide,6.30078125,68m_logit,90,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,78,8584481002,spacex,greenhouse,"Production Supervisor, Injection Molding - Night Shift (Starlink) ","Bastrop, TX",https://boards.greenhouse.io/spacex/jobs/8584481002?gh_jid=8584481002,2026-07-20T18:01:25-04:00,spacex,"production supervisor, injection molding - night shift",1,,5500,0.264561265707016,6.296875,,wide,6.296875,68m_logit,91,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,79,8031341,fanduel,greenhouse,Security Engineer,New York City,https://www.fanduel.careers/open-positions?gh_jid=8031341,2026-07-20T19:01:11-04:00,fanduel,security engineer,2,8031351,6677,0.6898725032806396,6.28515625,,wide,6.28515625,68m_logit,92,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,80,8584468002,spacex,greenhouse,"Production Supervisor, Injection Molding (Starlink) ","Bastrop, TX",https://boards.greenhouse.io/spacex/jobs/8584468002?gh_jid=8584468002,2026-07-20T18:01:25-04:00,spacex,"production supervisor, injection molding",1,,5572,0.3043235242366791,6.2734375,,wide,6.2734375,68m_logit,94,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,81,8584271002,spacex,greenhouse,"Software Engineer, PCBA (Starlink)","Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8584271002?gh_jid=8584271002,2026-07-20T18:01:25-04:00,spacex,"software engineer, pcba",1,,5176,0.554413378238678,6.26953125,,wide,6.26953125,68m_logit,96,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,82,5428982004,vercel,greenhouse,"Software Engineer, Observability",Hybrid - London,https://job-boards.greenhouse.io/vercel/jobs/5428982004,2026-07-20T19:13:52-04:00,vercel,"software engineer, observability",1,,3922,0.6311977505683899,6.26953125,,wide,6.26953125,68m_logit,95,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,83,8356627002,spacex,greenhouse,Welder/Fabricator (Starlink) ,"Bastrop, TX",https://boards.greenhouse.io/spacex/jobs/8356627002?gh_jid=8356627002,2026-07-20T18:00:35-04:00,spacex,welder/fabricator,1,,4464,0.3337177634239197,6.2578125,,wide,6.2578125,68m_logit,98,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,84,4644242006,accenturefederalservices,greenhouse,AI / ML Engineer,"Chantilly, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4644242006?gh_jid=4644242006,2026-07-20T17:10:32-04:00,accenturefederalservices,ai / ml engineer,2,4628914006,7129,0.9861340522766113,6.25390625,,wide,6.25390625,68m_logit,99,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,85,8551502002,spacex,greenhouse,Production Supervisor - Assembly & SMT (Starlink),"Bastrop, TX",https://boards.greenhouse.io/spacex/jobs/8551502002?gh_jid=8551502002,2026-07-20T18:01:13-04:00,spacex,production supervisor - assembly & smt,1,,5533,0.2771947681903839,6.24609375,,wide,6.24609375,68m_logit,100,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,86,4845016101,nebius,greenhouse,Developer Advocate - Token Factory,Remote - United States,https://careers.nebius.com/?gh_jid=4845016101,2026-07-21T11:22:39-04:00,nebius,developer advocate - token factory,1,,4426,0.2632022500038147,6.2421875,,wide,6.2421875,68m_logit,102,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,87,4689887006,accenturefederalservices,greenhouse,Software Developer/Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4689887006?gh_jid=4689887006,2026-07-20T16:29:22-04:00,accenturefederalservices,software developer/engineer,1,,7683,0.9073728322982788,6.2421875,,wide,6.2421875,68m_logit,101,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,88,5152408007,xai,greenhouse,"Software Engineer, Ads Product ","Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5152408007,2026-07-20T16:42:59-04:00,xai,"software engineer, ads product",1,,4297,0.7040308713912964,6.23046875,,wide,6.23046875,68m_logit,105,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,89,5167865007,andurilindustries,greenhouse,Early Career Firmware Engineer ,"Costa Mesa, California, United States",https://boards.greenhouse.io/andurilindustries/jobs/5167865007?gh_jid=5167865007,2026-07-21T10:55:58-04:00,andurilindustries,early career firmware engineer,1,,6110,0.6292263865470886,6.2265625,,wide,6.2265625,68m_logit,106,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,90,65148649-2d74-4af6-a0b0-cad793083d78,tradeify,ashby,Full Stack Engineer,Remote,https://jobs.ashbyhq.com/tradeify/65148649-2d74-4af6-a0b0-cad793083d78,2026-07-21T15:48:38.775000+00:00,tradeify,full stack engineer,1,,4588,0.8384212851524353,6.22265625,,wide,6.22265625,68m_logit,108,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,91,5165240008,trueclassicteesllc,greenhouse,AI Engineer,"Calabasas, CA",https://job-boards.greenhouse.io/trueclassicteesllc/jobs/5165240008,2026-07-20T16:57:54-04:00,trueclassicteesllc,ai engineer,1,,6025,1.0,6.22265625,,wide,6.22265625,68m_logit,107,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,92,7985390,purestorage,greenhouse,Production Engineer,"Santa Clara, California",https://job-boards.greenhouse.io/purestorage/jobs/7985390,2026-07-20T15:28:05-04:00,purestorage,production engineer,1,,5347,0.6996763944625854,6.21484375,,wide,6.21484375,68m_logit,109,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,93,5252716008,divergent,greenhouse,Robotics Systems Software Engineer,"Torrance, California, United States",https://job-boards.greenhouse.io/divergent/jobs/5252716008,2026-07-20T19:25:01-04:00,divergent,robotics systems software engineer,1,,7203,0.6593594551086426,6.2109375,,wide,6.2109375,68m_logit,110,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,94,5613601004,vercel,greenhouse,"Software Engineer, Growth","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/5613601004,2026-07-20T19:13:52-04:00,vercel,"software engineer, growth",1,,3220,0.8317070007324219,6.20703125,,wide,6.20703125,68m_logit,111,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,95,8582141002,spacex,greenhouse,"Test Engineer, Avionics (Starship)","Starbase, TX",https://boards.greenhouse.io/spacex/jobs/8582141002?gh_jid=8582141002,2026-07-20T18:01:24-04:00,spacex,"test engineer, avionics",1,,3679,0.5277270078659058,6.19140625,,wide,6.19140625,68m_logit,114,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,96,5798406004,vercel,greenhouse,"Software Engineer, AI Gateway","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/5798406004,2026-07-20T19:13:52-04:00,vercel,"software engineer, ai gateway",1,,4207,0.7624025940895081,6.19140625,,wide,6.19140625,68m_logit,113,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,97,4855435101,nice,greenhouse,Specialist Software Architect ,India - Pune,https://boards.eu.greenhouse.io/nice/jobs/4855435101?gh_jid=4855435101,2026-07-21T08:13:35-04:00,nice,specialist software architect,1,,9867,0.7219854593276978,6.1796875,,wide,6.1796875,68m_logit,115,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,98,5191142007,xai,greenhouse,"Software Engineer - Platform Infrastructure (Rust, C++)","Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5191142007,2026-07-20T16:42:59-04:00,xai,software engineer - platform infrastructure,1,,3108,0.46566325426101685,6.17578125,,wide,6.17578125,68m_logit,116,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,99,6098390004,vercel,greenhouse,"Software Engineer, eve","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/6098390004,2026-07-20T19:13:52-04:00,vercel,"software engineer, eve",1,,4187,0.7487661838531494,6.14453125,,wide,6.14453125,68m_logit,117,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-68m,100,8562284002,spacex,greenhouse,"Software Engineer, Flight Software (Starship)","Starbase, TX",https://boards.greenhouse.io/spacex/jobs/8562284002?gh_jid=8562284002,2026-07-20T18:01:17-04:00,spacex,"software engineer, flight software",3,8551932002;8562450002,3840,0.6318992376327515,6.140625,,wide,6.140625,68m_logit,118,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
