config,rank,job_id,board_token,source,title,location,url,updated_at,cluster_company,cluster_title,cluster_size,sibling_job_ids,desc_chars,encoder_score,rerank_score_wide,rerank_score_refined,rerank_stage,rank_score,rank_score_kind,wide_rank,run_id,pool_n,pool_sha,code_sha,profile_sha
direct-32m,64,8569125002,spacex,greenhouse,Software Engineer (Starship),"Starbase, TX",https://boards.greenhouse.io/spacex/jobs/8569125002?gh_jid=8569125002,2026-07-20T18:01:20-04:00,spacex,software engineer,18,8379301002;8495882002;8501199002;8512876002;8525359002;8557032002;8558857002;8558858002;8558859002;8560537002;8560546002;8562437002;8563110002;8569160002;8569790002;8605075002;8642274002,4401,0.7421563863754272,6.7109375,,wide,6.7109375,32m_logit,71,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,65,R-54185-2026,harman|wd3|harman,workday,Software Engineer - Java Backend,"Bangalore - Karnataka, India - Kalyani Platina",https://harman.wd3.myworkdayjobs.com/harman/job/Bangalore---Karnataka-India---Kalyani-Platina/Software-Engineer---Java-Backend_R-54185-2026,2026-07-21T18:29:03.856950+00:00,harman|wd3|harman,software engineer - java backend,1,,3496,0.6938292384147644,6.70703125,,wide,6.70703125,32m_logit,72,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,66,5191603007,clerkie,greenhouse,Backend Engineer,Remote,http://getfiber.ai/careers?gh_jid=5191603007,2026-07-20T18:55:41-04:00,clerkie,backend engineer,1,,6746,0.9999998807907104,6.703125,,wide,6.703125,32m_logit,74,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,67,5152408007,xai,greenhouse,"Software Engineer, Ads Product ","Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5152408007,2026-07-20T16:42:59-04:00,xai,"software engineer, ads product",1,,4297,0.7040308713912964,6.703125,,wide,6.703125,32m_logit,73,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,68,1209483,hpe|wd5|jobsathpe,workday,Software Engineer,"Bengaluru, Karnātaka, India",https://hpe.wd5.myworkdayjobs.com/jobsathpe/job/Bengaluru-Karntaka-India/Software-Engineer_1209483-2,2026-07-21T18:30:43.700443+00:00,hpe|wd5|jobsathpe,software engineer,1,,5938,0.9999997615814209,6.6640625,,wide,6.6640625,32m_logit,76,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,69,8398679002,spacex,greenhouse,"Backend Software Engineer, GNC (Starlink) ","Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8398679002?gh_jid=8398679002,2026-07-20T18:00:43-04:00,spacex,"backend software engineer, gnc",1,,5866,0.49424445629119873,6.65234375,,wide,6.65234375,32m_logit,77,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,70,5752684004,vercel,greenhouse,Forward-Deployed Engineer ,"Hybrid - San Francisco, New York City, Austin",https://job-boards.greenhouse.io/vercel/jobs/5752684004,2026-07-20T19:13:52-04:00,vercel,forward-deployed engineer,1,,8590,0.9843344688415527,6.6484375,,wide,6.6484375,32m_logit,79,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,71,5063929007,xai,greenhouse,Software Engineer– X Core Product,"Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5063929007,2026-07-20T16:42:59-04:00,xai,software engineer– x core product,1,,2767,0.5644785165786743,6.6484375,,wide,6.6484375,32m_logit,78,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,72,4005123009,kodiak,greenhouse,"Software Engineer, Embedded",San Francisco Bay Area,https://job-boards.greenhouse.io/kodiak/jobs/4005123009,2026-07-21T12:48:33-04:00,kodiak,"software engineer, embedded",1,,6132,0.7571898698806763,6.64453125,,wide,6.64453125,32m_logit,80,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,73,4674322006,accenturefederalservices,greenhouse,Python / AWS Developer,"Chantilly, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4674322006?gh_jid=4674322006,2026-07-20T16:29:22-04:00,accenturefederalservices,python / aws developer,1,,6633,0.391618549823761,6.63671875,,wide,6.63671875,32m_logit,81,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,74,8633661002,fieldwire,greenhouse,Mid-Level Backend Engineer,United States (Remote),https://www.fieldwire.com/job/8633661002?gh_jid=8633661002,2026-07-20T17:43:20-04:00,fieldwire,mid-level backend engineer,1,,3878,0.8757864236831665,6.6328125,,wide,6.6328125,32m_logit,82,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,75,5704320004,vercel,greenhouse,"Software Engineer, Agent",Hybrid - San Francisco,https://job-boards.greenhouse.io/vercel/jobs/5704320004,2026-07-20T19:13:52-04:00,vercel,"software engineer, agent",1,,6876,0.7757629752159119,6.625,,wide,6.625,32m_logit,84,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,76,4674040006,accenturefederalservices,greenhouse,DevOps Engineer,"Herndon, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4674040006?gh_jid=4674040006,2026-07-20T16:29:22-04:00,accenturefederalservices,devops engineer,6,4612949006;4658394006;4688445006;4689022006;4694181006,7527,0.6478709578514099,6.62109375,,wide,6.62109375,32m_logit,85,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,77,8054991,mongodb,greenhouse,"Software Engineer 3, Documentation Platform",New York City; Palo Alto; Seattle,https://www.mongodb.com/careers/job/?gh_jid=8054991,2026-07-21T10:26:00-04:00,mongodb,"software engineer 3, documentation platform",2,8054993,5244,0.5581047534942627,6.6171875,,wide,6.6171875,32m_logit,86,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,78,7800617003,axontalentcommunity,greenhouse,2027 US Software Engineering Internship,"Seattle, Washington, United States",https://job-boards.greenhouse.io/axontalentcommunity/jobs/7800617003,2026-07-21T13:12:19-04:00,axontalentcommunity,2027 us software engineering internship,1,,3117,0.5944019556045532,6.61328125,,wide,6.61328125,32m_logit,87,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,79,6117204004,vercel,greenhouse,"Security Software Engineer, Open Source Frameworks","Hybrid - San Francisco, New York City, London, Berlin",https://job-boards.greenhouse.io/vercel/jobs/6117204004,2026-07-20T19:13:52-04:00,vercel,"security software engineer, open source frameworks",1,,8167,0.5028482675552368,6.609375,,wide,6.609375,32m_logit,88,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,80,8584271002,spacex,greenhouse,"Software Engineer, PCBA (Starlink)","Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8584271002?gh_jid=8584271002,2026-07-20T18:01:25-04:00,spacex,"software engineer, pcba",1,,5176,0.554413378238678,6.60546875,,wide,6.60546875,32m_logit,90,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,81,8031341,fanduel,greenhouse,Security Engineer,New York City,https://www.fanduel.careers/open-positions?gh_jid=8031341,2026-07-20T19:01:11-04:00,fanduel,security engineer,2,8031351,6677,0.6898725032806396,6.59765625,,wide,6.59765625,32m_logit,91,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,82,8632433002,moon,greenhouse,"Full-Stack Engineer - Generalist (Contract, Palo Alto)","Palo Alto, California, United States",https://job-boards.greenhouse.io/moon/jobs/8632433002,2026-07-20T22:03:31-04:00,moon,full-stack engineer - generalist,1,,3134,0.5745256543159485,6.57421875,,wide,6.57421875,32m_logit,94,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,83,5732855004,vercel,greenhouse,Site Engineer,Remote - United States,https://job-boards.greenhouse.io/vercel/jobs/5732855004,2026-07-20T19:13:52-04:00,vercel,site engineer,1,,5152,0.6963152885437012,6.57421875,,wide,6.57421875,32m_logit,93,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,84,5993753004,vercel,greenhouse,"Software Engineer, Next.js",Hybrid - San Francisco,https://job-boards.greenhouse.io/vercel/jobs/5993753004,2026-07-20T19:13:52-04:00,vercel,"software engineer, next.js",1,,3939,0.5361443758010864,6.5625,,wide,6.5625,32m_logit,95,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,85,8042468,urbancompass,greenhouse,Software Engineer II,"Seattle, Washington, United States",https://www.compass.com/careers?gh_jid=8042468,2026-07-20T15:04:12-04:00,urbancompass,software engineer ii,4,8042469;8070744;8070752,4222,0.8323724269866943,6.55859375,,wide,6.55859375,32m_logit,96,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,86,5189877007,andurilindustries,greenhouse,Production Software Engineer,"Lexington, Massachusetts, United States",https://boards.greenhouse.io/andurilindustries/jobs/5189877007?gh_jid=5189877007,2026-07-21T08:48:03-04:00,andurilindustries,production software engineer,1,,6595,0.8617637157440186,6.5546875,,wide,6.5546875,32m_logit,100,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,87,6113913004,nymbusinc,greenhouse,Product Operations (Shipper),Remote - United States,https://nymbus.com/careers?gh_jid=6113913004,2026-07-21T11:56:08-04:00,nymbusinc,product operations,1,,15696,0.31873857975006104,6.55078125,,wide,6.55078125,32m_logit,101,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,88,8562450002,spacex,greenhouse,"Software Engineer, Flight Software (Starship)","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8562450002?gh_jid=8562450002,2026-07-20T18:01:18-04:00,spacex,"software engineer, flight software",3,8551932002;8562284002,5005,0.6318992376327515,6.53125,,wide,6.53125,32m_logit,103,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,89,5133682007,andurilindustries,greenhouse,Software Engineer ,"Seattle, Washington, United States",https://boards.greenhouse.io/andurilindustries/jobs/5133682007?gh_jid=5133682007,2026-07-21T13:40:53-04:00,andurilindustries,software engineer,1,,9152,0.9999997615814209,6.5234375,,wide,6.5234375,32m_logit,104,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,90,7805049003,phoenixcontact,greenhouse,Software Development Engineer II,"Ann Arbor, Michigan ",https://job-boards.greenhouse.io/phoenixcontact/jobs/7805049003,2026-07-21T11:14:42-04:00,phoenixcontact,software development engineer ii,1,,5806,0.7973217964172363,6.51953125,,wide,6.51953125,32m_logit,106,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,91,7810360003,freeformfuturecorp,greenhouse,IT System Administrator ,"Los Angeles, CA (On-site)",https://job-boards.greenhouse.io/freeformfuturecorp/jobs/7810360003,2026-07-20T18:32:22-04:00,freeformfuturecorp,it system administrator,1,,6413,0.41022998094558716,6.515625,,wide,6.515625,32m_logit,108,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,92,8534711002,spacex,greenhouse,Development Technician (PCBA) - 2nd Shift (Starlink),"Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8534711002?gh_jid=8534711002,2026-07-20T18:01:09-04:00,spacex,development technician (pcba) - 2nd shift,1,,5976,0.4086412489414215,6.5,,wide,6.5,32m_logit,111,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,93,5041977007,xai,greenhouse,Exceptional Designer,"Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5041977007,2026-07-20T16:42:59-04:00,xai,exceptional designer,1,,2841,0.3555683493614197,6.5,,wide,6.5,32m_logit,110,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,94,4609467006,accenturefederalservices,greenhouse,Data Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4609467006?gh_jid=4609467006,2026-07-20T16:29:22-04:00,accenturefederalservices,data engineer,3,4666148006;4680730006,7790,0.8135944604873657,6.5,,wide,6.5,32m_logit,109,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,95,4662623006,accenturefederalservices,greenhouse,Cloud DevOps Engineer ,"Los Angeles, CA",https://boards.greenhouse.io/accenturefederalservices/jobs/4662623006?gh_jid=4662623006,2026-07-20T16:29:22-04:00,accenturefederalservices,cloud devops engineer,1,,10845,0.5462149381637573,6.48828125,,wide,6.48828125,32m_logit,112,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,96,4644242006,accenturefederalservices,greenhouse,AI / ML Engineer,"Chantilly, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4644242006?gh_jid=4644242006,2026-07-20T17:10:32-04:00,accenturefederalservices,ai / ml engineer,2,4628914006,7129,0.9861340522766113,6.4765625,,wide,6.4765625,32m_logit,114,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,97,4991618007,andurilindustries,greenhouse,"Software Engineer, Data Engineering","Costa Mesa, California, United States",https://boards.greenhouse.io/andurilindustries/jobs/4991618007?gh_jid=4991618007,2026-07-21T08:28:46-04:00,andurilindustries,"software engineer, data engineering",1,,7912,0.8014427423477173,6.47265625,,wide,6.47265625,32m_logit,115,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,98,8638457002,spacex,greenhouse,"Full Stack Software Engineer, Observability (Starlink)","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8638457002?gh_jid=8638457002,2026-07-20T18:01:22-04:00,spacex,"full stack software engineer, observability",1,,5460,0.545722246170044,6.46875,,wide,6.46875,32m_logit,116,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,99,4309675009,vianttechnology,greenhouse,Cloud Reliability Engineer (Irvine/Los Angeles Interview Required),"Irvine, California, United States; Los Angeles, California, United States",https://job-boards.greenhouse.io/vianttechnology/jobs/4309675009,2026-07-21T04:01:56-04:00,vianttechnology,cloud reliability engineer,1,,3717,0.45389658212661743,6.46484375,,wide,6.46484375,32m_logit,117,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
direct-32m,100,8621621002,spacex,greenhouse,"Software Engineer, Product Development (Starshield)","Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8621621002?gh_jid=8621621002,2026-07-20T18:01:34-04:00,spacex,"software engineer, product development",2,8436728002,6902,0.7292764186859131,6.45703125,,wide,6.45703125,32m_logit,120,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
