config,rank,job_id,board_token,source,title,location,url,updated_at,cluster_company,cluster_title,cluster_size,sibling_job_ids,desc_chars,encoder_score,rerank_score_wide,rerank_score_refined,rerank_stage,rank_score,rank_score_kind,wide_rank,run_id,pool_n,pool_sha,code_sha,profile_sha
minilm-controlled,66,4673138006,accenturefederalservices,greenhouse,Software Developer,"Suitland, MD",https://boards.greenhouse.io/accenturefederalservices/jobs/4673138006?gh_jid=4673138006,2026-07-20T16:29:22-04:00,accenturefederalservices,software developer,1,,8927,0.8729230165481567,,,,0.8729230165481567,minilm_title_cosine,97,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,67,42296,guidehouse|wd1|external,workday,Software Developer,US - Remote (Any location),https://guidehouse.wd1.myworkdayjobs.com/external/job/US---Remote-Any-location/Software-Developer_42296,2026-07-21T18:28:36.833955+00:00,guidehouse|wd1|external,software developer,1,,6310,0.872922956943512,,,,0.872922956943512,minilm_title_cosine,98,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,68,5430088004,vercel,greenhouse,"Software Engineer, Backend",Remote - United States,https://job-boards.greenhouse.io/vercel/jobs/5430088004,2026-07-20T19:13:52-04:00,vercel,"software engineer, backend",1,,4119,0.8705725073814392,,,,0.8705725073814392,minilm_title_cosine,99,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,69,4691592006,accenturefederalservices,greenhouse,Data Science Practitioner,"Suitland, MD",https://boards.greenhouse.io/accenturefederalservices/jobs/4691592006?gh_jid=4691592006,2026-07-20T16:29:22-04:00,accenturefederalservices,data science practitioner,4,4620960006;4628919006;4671340006,6896,0.8618313074111938,,,,0.8618313074111938,minilm_title_cosine,100,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,70,5189877007,andurilindustries,greenhouse,Production Software Engineer,"Lexington, Massachusetts, United States",https://boards.greenhouse.io/andurilindustries/jobs/5189877007?gh_jid=5189877007,2026-07-21T08:48:03-04:00,andurilindustries,production software engineer,1,,6595,0.8617637157440186,,,,0.8617637157440186,minilm_title_cosine,104,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,71,59f3c28d-c365-4343-a11e-001cef58ce90,wayflyer,ashby,Full Stack Software Engineer,Remote Europe,https://jobs.ashbyhq.com/wayflyer/59f3c28d-c365-4343-a11e-001cef58ce90,2026-07-21T11:49:44.904000+00:00,wayflyer,full stack software engineer,1,,5896,0.8612813353538513,,,,0.8612813353538513,minilm_title_cosine,106,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,72,4683032006,accenturefederalservices,greenhouse,Full Stack Software Engineer,"Tampa, FL",https://boards.greenhouse.io/accenturefederalservices/jobs/4683032006?gh_jid=4683032006,2026-07-20T16:29:22-04:00,accenturefederalservices,full stack software engineer,1,,8152,0.8612813353538513,,,,0.8612813353538513,minilm_title_cosine,105,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,73,4957889008,buzzsolutions,greenhouse,Solutions Engineer (AI/ML),"Remote, US",https://job-boards.greenhouse.io/buzzsolutions/jobs/4957889008,2026-07-20T19:06:57-04:00,buzzsolutions,solutions engineer,1,,4748,0.8611648678779602,,,,0.8611648678779602,minilm_title_cosine,107,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,74,8069776,mongodb,greenhouse,Software Engineer 3,New York City,https://www.mongodb.com/careers/job/?gh_jid=8069776,2026-07-21T10:57:33-04:00,mongodb,software engineer 3,4,7908785;7993984;8015792,4917,0.8602790832519531,,,,0.8602790832519531,minilm_title_cosine,111,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,75,5355963008,habitathealth,greenhouse,Forward-Deployed Product Engineer,California preferred; other locations considered.,https://job-boards.greenhouse.io/habitathealth/jobs/5355963008,2026-07-20T14:26:19-04:00,habitathealth,forward-deployed product engineer,1,,10976,0.8515422344207764,,,,0.8515422344207764,minilm_title_cosine,112,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,76,7572075,cloudflare,greenhouse,Forward Deployed Engineer (FDE),Hybrid,https://boards.greenhouse.io/cloudflare/jobs/7572075?gh_jid=7572075,2026-07-21T12:16:46-04:00,cloudflare,forward deployed engineer,1,,10438,0.8459926843643188,,,,0.8459926843643188,minilm_title_cosine,113,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,77,4599640006,accenturefederalservices,greenhouse,Software Engineering Analyst ,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4599640006?gh_jid=4599640006,2026-07-20T16:29:22-04:00,accenturefederalservices,software engineering analyst,1,,10920,0.8451992869377136,,,,0.8451992869377136,minilm_title_cosine,114,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,78,0eecd153-c7e7-4098-987c-7d34e9d2850b,hirehangar,ashby,Frontend-Focused Full Stack Developer,Mexico - Mexico City,https://jobs.ashbyhq.com/hirehangar/0eecd153-c7e7-4098-987c-7d34e9d2850b,2026-07-21T16:10:10.384000+00:00,hirehangar,frontend-focused full stack developer,1,,3107,0.8398764133453369,,,,0.8398764133453369,minilm_title_cosine,115,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,79,8485797002,discord,greenhouse,"Data Scientist, Analytics",San Francisco Bay Area,https://job-boards.greenhouse.io/discord/jobs/8485797002,2026-07-21T11:00:23-04:00,discord,"data scientist, analytics",1,,4422,0.8398042917251587,,,,0.8398042917251587,minilm_title_cosine,116,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,80,65148649-2d74-4af6-a0b0-cad793083d78,tradeify,ashby,Full Stack Engineer,Remote,https://jobs.ashbyhq.com/tradeify/65148649-2d74-4af6-a0b0-cad793083d78,2026-07-21T15:48:38.775000+00:00,tradeify,full stack engineer,1,,4588,0.8384212851524353,,,,0.8384212851524353,minilm_title_cosine,119,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,81,4628511006,accenturefederalservices,greenhouse,Full Stack Engineer,"Annapolis Junction, MD",https://boards.greenhouse.io/accenturefederalservices/jobs/4628511006?gh_jid=4628511006,2026-07-20T16:29:22-04:00,accenturefederalservices,full stack engineer,2,4673775006,7887,0.8384212851524353,,,,0.8384212851524353,minilm_title_cosine,117,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,82,R-108690,mrisoftware|wd501|external_careersite,workday,Software Engineer III,"Baroda, India Office",https://mrisoftware.wd501.myworkdayjobs.com/external_careersite/job/Baroda-India-Office/Software-Engineer-III_R-108690,2026-07-21T18:41:11.890450+00:00,mrisoftware|wd501|external_careersite,software engineer iii,1,,3925,0.835830807685852,,,,0.835830807685852,minilm_title_cosine,122,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,83,5185576008,backblaze,greenhouse,Software Engineer III ,Remote - Colombia ; Remote - Costa Rica ; Remote - Mexico,https://job-boards.greenhouse.io/backblaze/jobs/5185576008,2026-07-20T13:52:34-04:00,backblaze,software engineer iii,1,,3347,0.835830807685852,,,,0.835830807685852,minilm_title_cosine,121,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,84,4715753005,globalhealthcareexchangeinc,greenhouse,Software Engineer III,"Hyderabad, Telangana, India",https://job-boards.greenhouse.io/globalhealthcareexchangeinc/jobs/4715753005,2026-07-21T03:01:10-04:00,globalhealthcareexchangeinc,software engineer iii,1,,7936,0.835830807685852,,,,0.835830807685852,minilm_title_cosine,120,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,85,8069662,sonicwall,greenhouse,Distinguished Engineer – AI/ML,"Pune, Maharashtra, India",https://job-boards.greenhouse.io/sonicwall/jobs/8069662,2026-07-21T09:12:14-04:00,sonicwall,distinguished engineer – ai/ml,1,,4547,0.8335123062133789,,,,0.8335123062133789,minilm_title_cosine,123,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,86,5191113007,redcellpartners,greenhouse,"Forward Deployed Engineer, Federal/National Security",Remote (USA),https://job-boards.greenhouse.io/redcellpartners/jobs/5191113007,2026-07-20T14:13:43-04:00,redcellpartners,"forward deployed engineer, federal/national security",1,,8797,0.8331739902496338,,,,0.8331739902496338,minilm_title_cosine,124,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,87,8498606002,zoominfo,greenhouse,Forward Deployed Data Engineer,Remote,https://www.zoominfo.com/careers?gh_jid=8498606002,2026-07-21T10:16:21-04:00,zoominfo,forward deployed data engineer,1,,13332,0.832870364189148,,,,0.832870364189148,minilm_title_cosine,125,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,88,5131150007,andurilindustries,greenhouse,"Software Engineer, Tooling","Fort Collins, Colorado, United States",https://boards.greenhouse.io/andurilindustries/jobs/5131150007?gh_jid=5131150007,2026-07-21T10:00:32-04:00,andurilindustries,"software engineer, tooling",1,,9292,0.832379937171936,,,,0.832379937171936,minilm_title_cosine,126,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,89,7765684003,verisign,greenhouse,Software Engineer II,"Reston,Virginia,United States",https://job-boards.greenhouse.io/verisign/jobs/7765684003,2026-07-21T12:00:59-04:00,verisign,software engineer ii,1,,3084,0.8323724865913391,,,,0.8323724865913391,minilm_title_cosine,127,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,90,R-282822,mastercard|wd1|corporatecareers,workday,Software Engineer II,"Pune, India",https://mastercard.wd1.myworkdayjobs.com/corporatecareers/job/Pune-India/Software-Engineer-II_R-282822,2026-07-21T18:38:22.240892+00:00,mastercard|wd1|corporatecareers,software engineer ii,1,,7969,0.8323724269866943,,,,0.8323724269866943,minilm_title_cosine,133,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,91,8042468,urbancompass,greenhouse,Software Engineer II,"Seattle, Washington, United States",https://www.compass.com/careers?gh_jid=8042468,2026-07-20T15:04:12-04:00,urbancompass,software engineer ii,4,8042469;8070744;8070752,4222,0.8323724269866943,,,,0.8323724269866943,minilm_title_cosine,129,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,92,0ca9484b-5eb3-45c2-9ea6-64c3f8144a3a,spreetail,lever,Software Engineer II,India,https://jobs.lever.co/spreetail/0ca9484b-5eb3-45c2-9ea6-64c3f8144a3a,2026-07-21T14:22:53.297000+00:00,spreetail,software engineer ii,1,,1745,0.8323724269866943,,,,0.8323724269866943,minilm_title_cosine,128,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,93,5613601004,vercel,greenhouse,"Software Engineer, Growth","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/5613601004,2026-07-20T19:13:52-04:00,vercel,"software engineer, growth",1,,3220,0.8317070007324219,,,,0.8317070007324219,minilm_title_cosine,134,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,94,5064165007,andurilindustries,greenhouse,"Software Engineer, Intelligence Systems","Reston, Virginia, United States",https://boards.greenhouse.io/andurilindustries/jobs/5064165007?gh_jid=5064165007,2026-07-21T08:33:27-04:00,andurilindustries,"software engineer, intelligence systems",1,,6815,0.8307985067367554,,,,0.8307985067367554,minilm_title_cosine,135,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,95,5609732004,turing,greenhouse,Forward Deployed AI Engineer,"New York, New York, United States",https://job-boards.greenhouse.io/turing/jobs/5609732004,2026-07-20T20:30:21-04:00,turing,forward deployed ai engineer,1,,4876,0.8251274824142456,,,,0.8251274824142456,minilm_title_cosine,137,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,96,4689012006,accenturefederalservices,greenhouse,Jr. Data Scientist,"Annapolis Junction, MD",https://boards.greenhouse.io/accenturefederalservices/jobs/4689012006?gh_jid=4689012006,2026-07-20T16:29:22-04:00,accenturefederalservices,jr. data scientist,1,,7643,0.824458658695221,,,,0.824458658695221,minilm_title_cosine,138,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,97,4608166006,accenturefederalservices,greenhouse,Cleared AI/ML Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4608166006?gh_jid=4608166006,2026-07-20T16:29:22-04:00,accenturefederalservices,cleared ai/ml engineer,3,4662901006;4681293006,7630,0.8218361139297485,,,,0.8218361139297485,minilm_title_cosine,139,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,98,4694802006,sharkninjaoperatingllc,greenhouse,AI Designer,"Needham, MA, United States",https://job-boards.greenhouse.io/sharkninjaoperatingllc/jobs/4694802006,2026-07-21T11:51:12-04:00,sharkninjaoperatingllc,ai designer,1,,8557,0.821569561958313,,,,0.821569561958313,minilm_title_cosine,142,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,99,8492935002,workato,greenhouse,"Intern, AI Engineering","San Francisco, California",https://www.workato.com/careers?gh_jid=8492935002#open-roles,2026-07-20T23:02:05-04:00,workato,"intern, ai engineering",1,,4100,0.8211719989776611,,,,0.8211719989776611,minilm_title_cosine,143,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
minilm-controlled,100,8633831002,gotion,greenhouse,Software Development Engineer – Full Stack,"Fremont, California",https://job-boards.greenhouse.io/gotion/jobs/8633831002,2026-07-21T12:34:56-04:00,gotion,software development engineer – full stack,1,,6686,0.8208365440368652,,,,0.8208365440368652,minilm_title_cosine,144,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
